Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
RP11-54O7.3	0.558583386173578	0.00269905447058222	206.955210523441	7.69317476161762	25	4	1107	1107	0.022583559168925	0.003613369467028	9.40741645369788e-05	8.3890679358688e-05	1.55135313570056e-07	3.70058060911712e-07
NIFK	7.29780669224189	5.04642745974777	1.44613327952338	0.532200521062589	307	228	1107	1107	0.277326106594399	0.205962059620596	0.000105553446870746	7.48421913780756e-05	1.5528280956836e-07	3.7030037231485e-07
RP11-326C3.12	0.343089770747314	0.0204385300150532	16.786421063287	4.06922276919871	25	4	1107	1107	0.022583559168925	0.003613369467028	9.40741645369788e-05	8.60380099573493e-05	1.58901704900512e-07	3.78818282596106e-07
GDAP2	1.57687919625514	0.714809355948252	2.20601364983993	1.14144171771781	92	47	1107	1107	0.0831074977416441	0.042457091237579	0.000102656087128717	7.89946399991751e-05	1.59187260517883e-07	3.7938689600376e-07
LGALS2	1.07692051199088	0.0214729103567364	50.1525174789842	5.64825021573058	25	4	1107	1107	0.022583559168925	0.003613369467028	9.40741645369788e-05	8.72533067058663e-05	1.61031077989138e-07	3.83667841649158e-07
NUP214	6.48577047671766	5.36090115069642	1.20982840280036	0.274802435942225	299	219	1107	1107	0.270099367660343	0.197831978319783	7.13961138769599e-05	0.000115520739194607	1.61765466757614e-07	3.85303747607843e-07
AFF1	7.01946319746676	5.34037497625609	1.31441391825033	0.394419662092964	343	261	1107	1107	0.309846431797651	0.235772357723577	0.000109237636245523	7.57996401923189e-05	1.62369250510236e-07	3.86627695708607e-07
GRN	13.0864510991232	9.45302395446764	1.38436664946124	0.469226091316633	407	318	1107	1107	0.367660343270099	0.287262872628726	6.64358065412528e-05	0.00012471098491975	1.62464181915298e-07	3.86739559370388e-07
QPCT	1.2415237393138	4.32411320518213	0.287116382111812	-1.80029244557808	92	148	1107	1107	0.0831074977416441	0.133694670280036	0.000160786846345887	5.18279532804988e-05	1.63356861051051e-07	3.88749803593015e-07
WDR73	5.76442860400599	4.42752299037379	1.30195339844397	0.380677810226286	261	186	1107	1107	0.235772357723577	0.168021680216802	8.68352073752394e-05	9.61254352122815e-05	1.63613923508027e-07	3.89246694127503e-07
TYW3	5.26584363358422	4.6261962309331	1.13826637927162	0.18683821940448	240	168	1107	1107	0.21680216802168	0.151761517615176	9.63831786382588e-05	8.70708180709667e-05	1.6445253911393e-07	3.91126431127645e-07
MUT	2.1599785501027	0.827378574637045	2.61062905943659	1.38439748172998	118	67	1107	1107	0.106594399277326	0.0605239385727191	0.000113137773769243	7.42341944927461e-05	1.64573955042922e-07	3.91299807612371e-07
RAP2A	1.66312070406529	1.27989942478017	1.29941515080448	0.377862431801547	126	73	1107	1107	0.113821138211382	0.0659439927732611	0.000103139568668843	8.1560976736905e-05	1.64824467165453e-07	3.91779937426872e-07
NCALD	0.54087417140409	0.0283302652411685	19.0917439988564	4.25487699142592	31	7	1107	1107	0.028003613369467	0.00632339656729901	0.000102062930549379	8.2806954135218e-05	1.65556152788173e-07	3.93403173905897e-07
SOCS7	0.0372308431945176	0.00809955744178066	4.59665154079486	2.20058330365273	25	4	1107	1107	0.022583559168925	0.003613369467028	9.40741645369788e-05	9.12521591433487e-05	1.68026513535844e-07	3.99155767795753e-07
OCLN	0.796141691023953	0.402256806684511	1.97918761794468	0.984908379767221	117	66	1107	1107	0.105691056910569	0.0596205962059621	0.000104385021562614	8.23421852826047e-05	1.68227472779627e-07	3.99515479378e-07
SCD	3.50902477039307	1.47571969031636	2.37783963541261	1.24965142114063	177	116	1107	1107	0.159891598915989	0.104787714543812	0.000160729328918731	5.38068345827645e-05	1.69212475548967e-07	4.01736418988054e-07
TRAPPC13	1.83480385470898	0.778038728992795	2.35824231665718	1.23771196729068	117	66	1107	1107	0.105691056910569	0.0596205962059621	0.000104385021562614	8.42738365503791e-05	1.71969910100004e-07	4.08162838421582e-07
C19orf54	1.00125766071345	0.180860467115421	5.53607804227593	2.46886428083787	62	26	1107	1107	0.0560072267389341	0.023486901535682	0.000115678117566514	7.60844309872617e-05	1.72051106795333e-07	4.08235415211638e-07
RBM14	6.44413316328511	4.13507096511844	1.55840932783134	0.640074217784265	285	209	1107	1107	0.257452574525745	0.188798554652213	0.000126107559021282	7.06870209454613e-05	1.7414382737822e-07	4.13079402295688e-07
CLNK	0.492992604351563	0.0291212542838471	16.9289619034375	4.08142160369797	27	5	1107	1107	0.024390243902439	0.004516711833785	0.000101528561025159	8.87797284439734e-05	1.75987761568972e-07	4.17330578375113e-07
RP11-113I22.1	0.406473438386711	1.44114179988923	0.282049579311316	-1.82597930978267	26	62	1107	1107	0.023486901535682	0.0560072267389341	0.000115678117566514	7.83031920636073e-05	1.76808062932275e-07	4.19152565417048e-07
RP11-463J10.2	0.449306254309236	0.015176929938432	29.6045548165491	4.88774725404273	29	6	1107	1107	0.026196928635953	0.00542005420054201	0.000103803040235392	8.74012487911892e-05	1.77077502251926e-07	4.19667956409575e-07
CDC45	1.92738599181627	0.542390228028969	3.55350427093854	1.82924243326811	121	70	1107	1107	0.109304426377597	0.0632339656729901	0.000142569116272108	6.37009615617397e-05	1.77249241941192e-07	4.1995156764269e-07
TALDO1	65.1990812028663	54.2094075189867	1.20272631978186	0.266308394789425	857	781	1107	1107	0.77416440831075	0.705510388437218	0.00027602262842103	3.31837943174804e-05	1.78687465037953e-07	4.23110512487109e-07
RIN1	0.0704849590102374	0.775838662746651	0.0908500212669269	-3.46036933759727	5	27	1107	1107	0.004516711833785	0.024390243902439	0.000101528561025159	9.02121174930802e-05	1.7868058631086e-07	4.23110512487109e-07
KCNQ5-AS1	0.405915366754261	0.0563854746740318	7.19893499346924	2.84778349082053	27	5	1107	1107	0.024390243902439	0.004516711833785	0.000101528561025159	9.03324635114707e-05	1.78906725556851e-07	4.23505354157911e-07
DGKG	1.15365961815885	0.364931102855391	3.16130800891477	1.66052160508925	45	15	1107	1107	0.040650406504065	0.013550135501355	0.000109291232481601	8.41491754219969e-05	1.79377551187643e-07	4.24495290589302e-07
CIAPIN1	9.30535059190657	6.15108356148792	1.51279859863514	0.597219931975753	318	241	1107	1107	0.287262872628726	0.217705510388437	0.000197612581385456	4.67907664593361e-05	1.80296661967556e-07	4.26545197643983e-07
NFE2L1	1.36050980670282	1.11289015498965	1.2225014307144	0.289836153589254	112	62	1107	1107	0.101174345076784	0.0560072267389341	9.92078653252623e-05	9.36180119504354e-05	1.81058711289942e-07	4.28222435939409e-07
LOXL3	0.715085889391319	0.247368350049229	2.89077357410117	1.53145561112754	68	30	1107	1107	0.0614272809394761	0.02710027100271	0.000110717558101606	8.44459073471252e-05	1.82205197145508e-07	4.30555663762772e-07
C7orf50	6.07325029536967	14.3753190143876	0.422477601317317	-1.24305323946894	190	259	1107	1107	0.17163504968383	0.233965672990063	0.000318979830858903	2.93111170286202e-05	1.82205391248895e-07	4.30555663762772e-07
FAM215A	0.0574286471278797	0.0236005360567871	2.43336197913878	1.28295094693652	31	7	1107	1107	0.028003613369467	0.00632339656729901	0.000102062930549379	9.15756565476272e-05	1.82146686406708e-07	4.30555663762772e-07
RMDN2	0.718126086751254	0.084687814450694	8.47968614385903	3.08401086772743	45	15	1107	1107	0.040650406504065	0.013550135501355	0.000109291232481601	8.59044236553034e-05	1.82925325959818e-07	4.32130273540109e-07
LILRB1	0.109340078289344	0.0159282705383232	6.86452920461599	2.77916077828107	27	5	1107	1107	0.024390243902439	0.004516711833785	0.000101528561025159	9.25247960788014e-05	1.83023456050957e-07	4.32235482591793e-07
GEN1	0.882900056242224	0.228223318636089	3.86857951903698	1.9518039288932	72	33	1107	1107	0.0650406504065041	0.029810298102981	0.000123914660520107	7.59995457302252e-05	1.83458678366918e-07	4.33136487420725e-07
ZNF517	0.444594677178804	0.157539098106125	2.8221227779234	1.49678075450076	29	6	1107	1107	0.026196928635953	0.00542005420054201	0.000103803040235392	9.10451552786418e-05	1.8407413790036e-07	4.34462371134446e-07
AKIP1	6.69790127115642	5.54146773710674	1.20868722672623	0.273440965158234	249	176	1107	1107	0.224932249322493	0.158988256549232	9.92356381848606e-05	9.53141704372672e-05	1.84218231016625e-07	4.34675258381825e-07
KLHL21	1.39279719030723	0.315814468740557	4.41017536613061	2.14083602422197	75	35	1107	1107	0.0677506775067751	0.031616982836495	0.000117371463869299	8.10375390886046e-05	1.85196074203188e-07	4.36854734848995e-07
FAM207A	1.40794711251275	0.837438783515395	1.6812537706965	0.749537503332635	145	88	1107	1107	0.130984643179765	0.0794941282746161	9.84454844502652e-05	9.71207044397052e-05	1.86112098868515e-07	4.38887157127069e-07
CHMP2B	14.085095367589	11.1347601623483	1.26496621051768	0.339098848500894	410	323	1107	1107	0.37037037037037	0.291779584462511	0.000101515025354441	9.4536722972108e-05	1.86773155057761e-07	4.40221390014955e-07
KIAA0020	7.92956323236532	5.88034203954907	1.34848673411069	0.431341328969247	348	265	1107	1107	0.314363143631436	0.239385727190605	9.66333686031215e-05	9.93202540544377e-05	1.8678705475898e-07	4.40221390014955e-07
EFNB1	1.34215257084326	0.973852949385698	1.37818812551718	0.462772832328129	78	37	1107	1107	0.0704607046070461	0.033423667570009	0.000110384815688806	8.71099507665284e-05	1.87118705838033e-07	4.40874192983855e-07
BZW2	13.3760366567303	10.3788801161237	1.28877456017152	0.365999921288849	486	399	1107	1107	0.439024390243902	0.360433604336043	0.000188938856063251	5.10079655909172e-05	1.87520567673072e-07	4.41691991321066e-07
CEBPA	0.0631989235556149	0.0178785619439792	3.53489971697067	1.82166928720404	29	6	1107	1107	0.026196928635953	0.00542005420054201	0.000103803040235392	9.36330757659011e-05	1.89033952087328e-07	4.45126663820234e-07
TMEM154	1.36396571374541	1.01720139629956	1.34090035533507	0.423202032018508	120	68	1107	1107	0.10840108401084	0.0614272809394761	9.25784542781814e-05	0.000105527390431632	1.89959319623473e-07	4.4717510588538e-07
FAM21B	1.01439412961325	0.810874908099568	1.25098719849485	0.323067026304297	124	71	1107	1107	0.112014453477868	0.0641373080397471	8.8655570911585e-05	0.000110620642770109	1.90652253783695e-07	4.48675350675663e-07
DRAP1	18.008582151383	16.5290087696384	1.08951373929103	0.123684389645239	812	713	1107	1107	0.733514001806685	0.644083107497742	6.66898643600062e-06	0.00147826085042997	1.91599304011797e-07	4.50772574928571e-07
MSN	19.7468429775153	18.2522610633948	1.08188475438355	0.113546827136533	713	619	1107	1107	0.644083107497742	0.559168925022584	5.34552707176184e-05	0.000184950317857752	1.92116691147369e-07	4.51858009362359e-07
RP9	8.24559393398122	6.08235261548269	1.35565864974549	0.438993958478235	276	200	1107	1107	0.249322493224932	0.1806684733514	0.000101923181569366	9.75612222704659e-05	1.93170488809076e-07	4.54204079371778e-07
AP001347.6	0.885003699728982	0.725219176800195	1.22032583809185	0.287266411915357	45	15	1107	1107	0.040650406504065	0.013550135501355	0.000109291232481601	9.11119988367391e-05	1.93428308815616e-07	4.54677735528401e-07
RB1	4.47139870607465	3.64024208080118	1.2283245473308	0.296691799276846	300	219	1107	1107	0.2710027100271	0.197831978319783	5.83714648944715e-05	0.000172132196676674	1.9508367481887e-07	4.58435267311825e-07
QRICH1	7.57492739239531	8.77638973818372	0.863102895196055	-0.212395533698455	380	294	1107	1107	0.34327009936766	0.265582655826558	8.51614508501969e-05	0.000118210394896487	1.95440193384367e-07	4.59139283322144e-07
MRPS31	4.94707711811794	3.15842358555331	1.56631211239239	0.647371721016387	224	154	1107	1107	0.202348690153568	0.139114724480578	9.39197079240766e-05	0.000107455248661177	1.95904136538976e-07	4.60095183805137e-07
QTRTD1	2.1099436418251	1.61406129229398	1.30722646772995	0.386509099486822	118	67	1107	1107	0.106594399277326	0.0605239385727191	0.000113137773769243	9.10118506123495e-05	1.99671141476469e-07	4.68805751385073e-07
DBF4	2.56717239993384	2.06333798045537	1.24418414445474	0.31520002616866	177	114	1107	1107	0.159891598915989	0.102981029810298	9.15228370327406e-05	0.000113319972468711	2.01040798608581e-07	4.71884179504716e-07
KCTD10	3.37913485162528	1.53442052017015	2.20222214654075	1.13896000638986	130	77	1107	1107	0.11743450767841	0.0695573622402891	0.000137113789190833	7.59057567381358e-05	2.01709195283694e-07	4.73315292395402e-07
MARCH7	7.08680209417226	4.90677698083097	1.44428860774758	0.530359060342928	342	260	1107	1107	0.308943089430894	0.23486901535682	0.000107438456834415	9.75219062771222e-05	2.02993354117952e-07	4.76190052635625e-07
GTF3C4	1.77048162128404	1.13436186481866	1.5607732207809	0.642260929998306	117	66	1107	1107	0.105691056910569	0.0596205962059621	0.000104385021562614	0.00010070574053171	2.03628446422366e-07	4.77540977143467e-07
RSBN1L-AS1	2.88072193715733	2.28589888261709	1.26021407117503	0.333668823558542	130	76	1107	1107	0.11743450767841	0.0686540198735321	9.7772826495811e-05	0.000108224397694281	2.04900104836923e-07	4.8038353067145e-07
PIK3CB	2.18350383058075	4.03285011707562	0.54142945242014	-0.885154726165742	101	160	1107	1107	0.0912375790424571	0.14453477868112	0.000125219569999279	8.50723928673962e-05	2.06209656112615e-07	4.83313245146248e-07
RP11-418J17.1	1.04873784323686	0.521147095045707	2.01236436546746	1.00889154801644	62	26	1107	1107	0.0560072267389341	0.023486901535682	0.000115678117566514	9.22018650794089e-05	2.06448473725811e-07	4.83732405752082e-07
TAGAP	4.11465286002145	2.48672653124044	1.65464630240984	0.726522859150947	202	136	1107	1107	0.182475158084914	0.122854561878952	0.000117933488019981	9.07878049014164e-05	2.07204383009487e-07	4.85362575942931e-07
RP11-617F23.1	1.1268254769743	0.500797875170003	2.25006041926951	1.16996374162461	59	24	1107	1107	0.0532971996386631	0.021680216802168	0.000115828924810312	9.24997111902522e-05	2.07336877214865e-07	4.855319148484e-07
HBQ1	0.234271022861726	0.539673255164264	0.434097892789628	-1.20390767545098	38	79	1107	1107	0.034327009936766	0.0713640469738031	0.000126147723567292	8.66131620357927e-05	2.1122372498271e-07	4.94490375032091e-07
CCDC59	11.7508959059229	8.96000507280079	1.31148317556139	0.39119930002391	434	347	1107	1107	0.392050587172538	0.313459801264679	0.00012930328227779	8.5277876555255e-05	2.13068502436423e-07	4.98664385417805e-07
TMEM91	13.1242225015698	28.5149780569595	0.460257148904471	-1.11948796460185	445	503	1107	1107	0.401987353206865	0.454381210478771	0.0143382671624818	7.70439560235014e-07	2.13436022385393e-07	4.99379611412299e-07
DEDD	5.75452223648593	3.95115795409865	1.45641412045211	0.54242063340363	229	160	1107	1107	0.206865401987353	0.14453477868112	0.000141793767553304	7.80543523232567e-05	2.13818042985948e-07	5.00128340104892e-07
PRIMPOL	1.24910680873571	0.805632632948891	1.55046699655593	0.632702816881303	124	72	1107	1107	0.112014453477868	0.0650406504065041	0.000125860453275762	8.80030013625384e-05	2.13973331062541e-07	5.00346452600579e-07
WDR3	1.73777206480189	0.957213736559343	1.81544831465564	0.860325857567795	118	67	1107	1107	0.106594399277326	0.0605239385727191	0.000113137773769243	9.8384810817388e-05	2.14979627277947e-07	5.02553824346852e-07
PHF10	3.0383476746957	2.73233466377195	1.11199689956768	0.153152765593279	206	140	1107	1107	0.186088527551942	0.12646793134598	0.000137142548620374	8.14827281039272e-05	2.15780035636778e-07	5.04278756131734e-07
CYTIP	3.90301112543839	2.46705512409809	1.58205266161828	0.661797623446002	155	97	1107	1107	0.140018066847335	0.0876242095754291	0.000129191079203002	8.68414536578748e-05	2.16592749888816e-07	5.06031439123204e-07
PKIG	11.0816622794306	13.8901751217723	0.797805800307048	-0.32589048256307	360	443	1107	1107	0.32520325203252	0.400180668473351	0.000286754030898388	3.94018128233241e-05	2.18047539509065e-07	5.09282770385349e-07
MIR155HG	5.11376664988196	11.4830509778321	0.445331703199267	-1.16704777387619	197	267	1107	1107	0.177958446251129	0.241192411924119	0.000308641888913412	3.68356719587247e-05	2.19335590757132e-07	5.1214288924617e-07
USF2	5.65450448999173	3.5641407759465	1.58649863892935	0.665846283555762	309	232	1107	1107	0.279132791327913	0.209575429087624	0.000167635269501739	6.86297715566281e-05	2.2181776979532e-07	5.1778880272048e-07
ZBTB20	5.6297474930876	9.39175080250287	0.599435356780047	-0.738323913360099	274	348	1107	1107	0.247515808491418	0.314363143631436	0.000551165126412116	2.09558216497078e-05	2.22646661875507e-07	5.19573300933439e-07
UBE2L6	46.1275034944312	35.3016237821172	1.30666803825036	0.385892667988676	706	628	1107	1107	0.637759710930443	0.567299006323397	0.00082145095718143	1.40972700182229e-05	2.23196708371832e-07	5.20706234601916e-07
BTBD1	3.18687524112111	2.86180336506816	1.11358987134506	0.155217994328456	255	182	1107	1107	0.230352303523035	0.164408310749774	0.000117567853926316	9.96735212982557e-05	2.25721094422947e-07	5.26443211833738e-07
KCNMA1	0.0254226541732417	0.146961183848395	0.172988904331824	-2.53124858985088	19	51	1107	1107	0.017163504968383	0.046070460704607	0.00013079590091111	9.04218638332024e-05	2.27700337320981e-07	5.30905816852765e-07
RNF13	5.68864125836618	4.8811770091633	1.16542408679035	0.220855033486118	256	181	1107	1107	0.231255645889792	0.163504968383017	7.54101143395181e-05	0.000157329825647878	2.28383867311249e-07	5.32345632909024e-07
CANT1	1.7883169172865	1.01226425080413	1.76665027522791	0.82101647331858	103	56	1107	1107	0.0930442637759711	0.0505871725383921	0.000138926643782437	8.70748679019214e-05	2.32629389306545e-07	5.42084953700458e-07
EXOSC5	6.98845560654602	4.79819142488842	1.45647703222022	0.542482951211701	262	189	1107	1107	0.236675700090334	0.170731707317073	0.000141538004196935	8.57341539892403e-05	2.33315189492264e-07	5.43525997474035e-07
RIN2	0.133532919891288	0.767241376787248	0.174042907396946	-2.52248507238995	29	66	1107	1107	0.026196928635953	0.0596205962059621	0.000134609875657556	9.04773392920051e-05	2.34126261197213e-07	5.45257954535236e-07
PIM1	14.4301752432957	11.0242721821183	1.30894584285589	0.388405407550873	476	390	1107	1107	0.429990966576332	0.35230352303523	0.000212351354905248	5.74742805725467e-05	2.34592719783964e-07	5.46186571898866e-07
PDLIM5	5.80173302351449	3.62174559791526	1.60191622151872	0.67979869833338	265	193	1107	1107	0.239385727190605	0.174345076784101	0.000190828637292313	6.44987555893609e-05	2.36477623703892e-07	5.50416171766779e-07
RRBP1	9.12229975697459	16.572494850511	0.55044818775088	-0.861321321820205	308	387	1107	1107	0.278229448961156	0.349593495934959	0.000350744908711977	3.56274096710363e-05	2.39898836293763e-07	5.58218151964569e-07
SEPHS1	4.6277341862466	3.12353556663401	1.48156923061182	0.567126041977056	202	137	1107	1107	0.182475158084914	0.123757904245709	0.000152975661425483	8.18943505000878e-05	2.40475847665029e-07	5.5939939758248e-07
FAM135A	2.01924608946638	1.40419067091047	1.43801417520963	0.524077897198514	115	65	1107	1107	0.103884372177055	0.0587172538392051	0.000127558350984852	9.84827548686239e-05	2.41102726666098e-07	5.60695931534625e-07
CHTOP	12.5586444039632	8.38900634869729	1.49703598757121	0.582108903070659	384	301	1107	1107	0.346883468834688	0.271906052393857	0.000161120459450099	7.97789717654565e-05	2.46406623800058e-07	5.72865212149746e-07
FAM122A	2.1269010511313	1.68182196009368	1.26464102717082	0.338727928938763	105	57	1107	1107	0.0948509485094851	0.0514905149051491	0.000113547578411182	0.000113432796697705	2.46878912738794e-07	5.73797818800683e-07
FRK	0.107585731539397	0.00665503310974407	16.1660700653576	4.01489710045781	20	2	1107	1107	0.01806684733514	0.001806684733514	0.000112870775793101	0.000115219156642037	2.49146645941835e-07	5.78901670850158e-07
EGLN3	0.361402683552314	1.50946738435861	0.23942397649478	-2.06236046040855	23	57	1107	1107	0.020776874435411	0.0514905149051491	0.000139547480121636	9.33789183976883e-05	2.49617222454107e-07	5.79828023932135e-07
RP11-449H11.1	0.421177814642627	0.0673243709379496	6.25594875636953	2.64522869531241	20	2	1107	1107	0.01806684733514	0.001806684733514	0.000112870775793101	0.0001155843402986	2.49895024939227e-07	5.80306183741683e-07
DIRAS3	0.228792388085354	2.78951751292849	0.0820186240183033	-3.60790464921398	10	36	1107	1107	0.00903342366757001	0.032520325203252	0.000134138992258099	9.74428960954079e-05	2.50345198571842e-07	5.81184233299341e-07
RP11-334G22.1	0.169246528286481	0.0100326756155977	16.8695305989316	4.07634792553624	20	2	1107	1107	0.01806684733514	0.001806684733514	0.000112870775793101	0.000116317984844253	2.51398105844157e-07	5.83460639894425e-07
CTD-2118P12.1	0.0256508254895032	0.00323987868725279	7.91721788547999	2.98499355556318	20	2	1107	1107	0.01806684733514	0.001806684733514	0.000112870775793101	0.000116686451824458	2.52152818715049e-07	5.85043867358134e-07
PIGG	3.19463955001263	2.75670909557713	1.15885987213454	0.212706128036642	208	140	1107	1107	0.187895212285456	0.12646793134598	8.7858714939525e-05	0.000150655581979235	2.53348709518127e-07	5.8764950884777e-07
FXYD2	0.231184848155758	0.0755260193640594	3.06099606602294	1.61400119072154	20	2	1107	1107	0.01806684733514	0.001806684733514	0.000112870775793101	0.000117612440867618	2.54048897915139e-07	5.89104186798618e-07
GINS4	1.4724647443464	0.939184402398848	1.56781217893467	0.648752737546461	69	31	1107	1107	0.0623306233062331	0.028003613369467	0.000129760600949984	0.000102444194596566	2.5437921815123e-07	5.89700602009103e-07
PDIA6	1.49329189091124	0.920728722011375	1.62185870301631	0.697648136856616	202	136	1107	1107	0.182475158084914	0.122854561878952	0.000117933488019981	0.000114176166500626	2.574970204657e-07	5.96756744268929e-07
FRMD5	0.65820416457222	0.121587822311509	5.41340532348624	2.43653641249213	51	19	1107	1107	0.046070460704607	0.017163504968383	0.00013079590091111	0.000103020097176963	2.57667607887471e-07	5.96980539388812e-07
ABCE1	4.74801855070685	2.53156111904034	1.87552989141606	0.907298256256686	240	171	1107	1107	0.21680216802168	0.154471544715447	0.000196535634632591	6.98820583715257e-05	2.62371673460953e-07	6.07704637123086e-07
GPATCH8	13.765687663326	12.2320381174009	1.1253797225945	0.17041187386095	423	337	1107	1107	0.382113821138211	0.304426377597109	0.000140397322417504	9.83231346575093e-05	2.6363855282875e-07	6.10463660225056e-07
PLAGL1	5.34550900328286	3.93375270283493	1.3588828294749	0.442421064182464	274	199	1107	1107	0.247515808491418	0.179765130984643	0.000121593134658063	0.00011458639661147	2.65965654115679e-07	6.15675373261468e-07
MRPS23	8.72402857025464	4.093194417917	2.13134966960456	1.09176730134246	281	211	1107	1107	0.253839205058717	0.190605239385727	0.000413160693596857	3.39223261321393e-05	2.67456897379602e-07	6.18949749603009e-07
ME2	1.50528194786075	0.856618243432686	1.75723778871287	0.81330942947073	130	77	1107	1107	0.11743450767841	0.0695573622402891	0.000137113789190833	0.000102346635922796	2.67778101297366e-07	6.19515314676781e-07
FAM117B	1.85661717086824	1.04740820019575	1.77258223729895	0.825852561507753	119	68	1107	1107	0.107497741644083	0.0614272809394761	0.000122408627526989	0.000114989302412642	2.68547376424856e-07	6.2103762762092e-07
RFFL	3.88988994656406	2.56046709353912	1.5192110675351	0.603322320750021	206	140	1107	1107	0.186088527551942	0.12646793134598	0.000137142548620374	0.00010265265326747	2.6859011099092e-07	6.2103762762092e-07
AC012358.8	1.38203346040632	0.456372705916596	3.02829998921734	1.5985081285465	87	44	1107	1107	0.0785907859078591	0.039747064137308	0.000137477335980037	0.000103004432092277	2.70085486596129e-07	6.24166520012712e-07
ALYREF	5.76786690526283	4.84064307448156	1.19154972108341	0.252839153679934	379	293	1107	1107	0.342366757000903	0.264679313459801	8.39955312918591e-05	0.000168597929855244	2.70098097314862e-07	6.24166520012712e-07
C8orf76	1.78077873102123	0.739559989189432	2.40788949787967	1.26776918590202	103	56	1107	1107	0.0930442637759711	0.0505871725383921	0.000138926643782437	0.000104424833794743	2.76345610753747e-07	6.38420896800048e-07
TARS	6.83918870350212	3.81754649955885	1.7915141843832	0.84117946618794	330	250	1107	1107	0.29810298102981	0.22583559168925	0.00013204221039113	0.000110740401992526	2.7842103055808e-07	6.43031389304386e-07
IFT74	5.60930538739399	4.64026030122747	1.20883420826848	0.273616392386555	232	161	1107	1107	0.209575429087624	0.145438121047877	9.55832235787793e-05	0.000153830676585845	2.79886152994442e-07	6.46230124219919e-07
TFAM	7.4217479392954	6.64022977650264	1.11769444568895	0.160525839398008	327	244	1107	1107	0.295392953929539	0.220415537488708	6.64909432225241e-05	0.000221782617974424	2.80659862543469e-07	6.47831079396987e-07
CNOT7	25.7246036963116	21.2270501675204	1.21187840483238	0.27724495166091	616	534	1107	1107	0.556458897922313	0.482384823848238	0.000566984088429887	2.61017819535515e-05	2.81611142757665e-07	6.49840877350662e-07
NFATC2IP	7.39756824808701	6.57270273928892	1.12549867862841	0.170564363022759	313	234	1107	1107	0.282746160794941	0.211382113821138	0.000118977565242221	0.000124494026519315	2.81840121729376e-07	6.50183232765279e-07
NACA2	0.744150645222456	0.850161553887939	0.875304983881385	-0.192142309862855	356	266	1107	1107	0.321589882565492	0.240289069557362	2.51386803346551e-05	0.000591020148469325	2.82659784960212e-07	6.51887665342896e-07
MACC1	1.48853388238029	3.18695186535174	0.467071341291188	-1.0982851683652	93	149	1107	1107	0.0840108401084011	0.134598012646793	0.000170039675458592	8.87399666399192e-05	2.86837000441766e-07	6.6133230662174e-07
CMC1	4.32245046679592	2.96289828977243	1.4588588753507	0.544840328986358	240	169	1107	1107	0.21680216802168	0.152664859981933	0.000122688782048882	0.000123090838180765	2.87063009696199e-07	6.61664239268318e-07
RP11-286O18.1	0.85459183822365	0.374543290808218	2.2816904192291	1.1901030594	36	10	1107	1107	0.032520325203252	0.00903342366757001	0.000134138992258099	0.000112886648302637	2.87794750400025e-07	6.63161331993201e-07
UHRF1BP1	2.98875973304084	1.90933218464763	1.56534298068852	0.646478799218668	143	87	1107	1107	0.129177958446251	0.0785907859078591	0.000119751809322629	0.000127435351810195	2.89921000072757e-07	6.67869998739442e-07
USP25	2.65927573291634	1.5598307211216	1.70484892809662	0.769643903271629	168	108	1107	1107	0.151761517615176	0.0975609756097561	0.000140174102971064	0.000109760512482322	2.9216965238209e-07	6.72857865922775e-07
FAM73A	1.82115455717005	1.31423012690783	1.38571968476703	0.470635446293724	106	58	1107	1107	0.0957542908762421	0.0523938572719061	0.000124404474912519	0.000123894893702718	2.92664309008194e-07	6.73804639495029e-07
ERAP1	2.37968159571725	1.75290826091626	1.35756197216697	0.441018057990765	183	119	1107	1107	0.165311653116531	0.107497741644083	9.12709299039066e-05	0.000169214284774372	2.93226690391848e-07	6.74906751715255e-07
GID4	0.791313281418524	0.170772110826571	4.63373836388396	2.21217658719296	46	16	1107	1107	0.041553748870822	0.014453477868112	0.000143184229184291	0.00010791814955282	2.93367553756747e-07	6.75038322695624e-07
AP3D1	9.8608184572246	6.22635817945524	1.58372168336891	0.663318824494125	301	226	1107	1107	0.271906052393857	0.204155374887082	0.00021793770278912	7.1146356012688e-05	2.94326023987152e-07	6.7705059425453e-07
C5	0.940811338080764	0.174486215602724	5.39189491176101	2.430792378612	46	16	1107	1107	0.041553748870822	0.014453477868112	0.000143184229184291	0.000108331025919446	2.9443069747154e-07	6.77098253523801e-07
PAM	2.97455593060741	1.77940112556424	1.67166126168668	0.741282535460008	141	86	1107	1107	0.127371273712737	0.0776874435411021	0.000145557796531663	0.000107351032932184	2.96488917220279e-07	6.81637148626441e-07
TMED4	11.9912232275478	16.5500318273441	0.724543816751809	-0.464855155555032	476	562	1107	1107	0.429990966576332	0.507678410117435	0.000292727925555843	5.34510687307888e-05	2.96863500502405e-07	6.82303827743486e-07
RSRC2	22.6492222839309	16.912424734622	1.33920609488744	0.421377998893872	579	496	1107	1107	0.523035230352303	0.448057813911472	0.000486014288949135	3.2348895363583e-05	2.9821857236668e-07	6.85223015993526e-07
