Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
MYC	4.53099833400713	7.18495258178644	0.630623275857523	-0.665149675033405	78	110	284	284	0.274647887323944	0.387323943661972	0.00563519739154562	0.00267304291529092	0.000182312925194101	0.001034611739569
NAALADL1	2.28326921692014	3.59293077771519	0.635489342316835	-0.654060164646242	35	61	284	284	0.123239436619718	0.214788732394366	0.00494084631034089	0.00303697162115011	0.000181669774638459	0.001034611739569
PHF20	11.6831791612003	19.7953061754517	0.590199467371143	-0.760725476085177	115	146	284	284	0.404929577464789	0.514084507042254	0.0114749838535957	0.0013123975142516	0.00018227534940046	0.001034611739569
PTPN1	2.97128617592533	3.2320299631623	0.919325071175439	-0.121353009599267	33	60	284	284	0.116197183098592	0.211267605633803	0.0030472413301496	0.00498209993632664	0.000183628600289308	0.00103886180348858
PRPF8	11.3314216798779	13.1345036887011	0.862721725041325	-0.213032808534444	93	128	284	284	0.327464788732394	0.450704225352113	0.00338893033125715	0.00450632388043819	0.00018462644348079	0.00104129314123166
PRPF6	3.62625869464438	7.64221849721516	0.474503404471593	-1.07550965654158	72	101	284	284	0.253521126760563	0.355633802816901	0.0105778295512878	0.00145630054403988	0.000186099455580734	0.00104638129472235
TMEM246	2.92673219330965	6.00416405509329	0.487450403828811	-1.03667265713316	37	63	284	284	0.130281690140845	0.221830985915493	0.00569654594634988	0.00280016204895958	0.000192148352130669	0.00107054081901373
SMAD3	2.6895621710374	1.96860926439378	1.36622448125359	0.450194549062619	59	33	284	284	0.207746478873239	0.116197183098592	0.0042298347353069	0.00376843788365025	0.000192022619365688	0.00107054081901373
LRRC37B	1.28197649426412	3.80500254958284	0.336918695206832	-1.56952761082109	48	76	284	284	0.169014084507042	0.267605633802817	0.0059586043237842	0.00266690527907506	0.000191483067019701	0.00107054081901373
CCDC28B	3.7056260883265	5.22914602074929	0.708648424355057	-0.496858041807788	52	82	284	284	0.183098591549296	0.288732394366197	0.00405515691882119	0.00404005764681666	0.000196912386761316	0.0010935481767046
COX20	0.764940384954324	0.469818517201581	1.62816142179879	0.703243740687585	75	46	284	284	0.264084507042254	0.161971830985915	0.00399499480224434	0.00411359088568262	0.000197471056458932	0.0010935481767046
ERP44	13.9893441021096	11.8119385453622	1.18433939089553	0.244082566945377	138	103	284	284	0.485915492957746	0.362676056338028	0.00385356129100533	0.00433423009121019	0.000200426135145914	0.00110656959554958
SEL1L3	2.0202972610029	1.07491206226136	1.87950003719623	0.910348943932572	46	23	284	284	0.161971830985915	0.0809859154929577	0.00444400829295701	0.00380161919721903	0.000202539292705907	0.00111487844903882
MIPOL1	0.772099541707366	0.549493494541863	1.40511134231189	0.490684455454513	29	11	284	284	0.102112676056338	0.0387323943661972	0.00473953949278334	0.00361684451749573	0.000205259894537767	0.00112647121762792
HIP1	5.44689403212401	3.00731812800795	1.81121311423479	0.856956309270175	87	57	284	284	0.306338028169014	0.200704225352113	0.00505388509373187	0.0034409026707195	0.000207976905683938	0.0011345882979722
DGCR6L	14.5655674805729	11.0386387758586	1.31950757483139	0.399999632695495	162	128	284	284	0.570422535211268	0.450704225352113	0.00556032998536946	0.0031268424632315	0.000207936893826688	0.0011345882979722
RP11-1114A5.4	0.697695049789653	0.939269176235863	0.742806287528435	-0.428942067783521	26	9	284	284	0.0915492957746479	0.0316901408450704	0.00458451759133893	0.00389789911730251	0.000213231618450503	0.00115793991718016
ANAPC5	41.1934016442818	30.464294734244	1.35218628901911	0.435293923609705	246	229	284	284	0.866197183098592	0.806338028169014	0.0692292946280733	0.000258509696688534	0.000213520835792086	0.00115793991718016
VPS35	22.9272331646813	16.0729879658818	1.42644499039936	0.512424111722796	182	151	284	284	0.640845070422535	0.53169014084507	0.0105212556546895	0.00180202563350595	0.000225110825475317	0.00121719216252583
PLXDC2	8.636301682279	9.95607684513253	0.867440239425356	-0.205163725386045	126	162	284	284	0.443661971830986	0.570422535211268	0.00327440343323252	0.00583249709688131	0.000226614913312501	0.00122172098853475
CTD-3220F14.1	0.108229383578626	0.0239964798339406	4.51021917912921	2.17319754455813	19	5	284	284	0.0669014084507042	0.0176056338028169	0.00555692242375061	0.00347246566896787	0.000228768317034181	0.00122971356341248
DDB1	12.7109337051367	7.58774657661573	1.67519217685918	0.744326610016976	151	118	284	284	0.53169014084507	0.415492957746479	0.0071104446201768	0.00274225282728392	0.000230964590401489	0.00123788916434482
RCSD1	18.4120191183723	14.0789430802929	1.30776998055661	0.38710881217208	192	159	284	284	0.676056338028169	0.559859154929577	0.00566228012094913	0.0034557216127036	0.000231708740202663	0.00123825691192852
CENPL	0.223037314954926	1.00489089847567	0.221951771374638	-2.17168187217521	8	24	284	284	0.028169014084507	0.0845070422535211	0.0055379151428902	0.00356281441554057	0.000233478503757677	0.00124408749240646
CNRIP1	2.80277239089834	9.69211346329172	0.28918072425727	-1.78995670423474	33	57	284	284	0.116197183098592	0.200704225352113	0.00796650511623089	0.00252735255442628	0.000237846774463198	0.00126030387051871
RP1-257A7.4	0.973048422291375	0.233320626490538	4.17043463720871	2.06019774728369	24	8	284	284	0.0845070422535211	0.028169014084507	0.0055379151428902	0.00363653258475064	0.000237896966284491	0.00126030387051871
IQCC	0.00232733332101835	0.57886353132864	0.00402052158248167	-7.9584016102112	1	11	284	284	0.00352112676056338	0.0387323943661972	0.00584740233654912	0.00346499946339558	0.000239220490180509	0.00126366328098234
MANEAL	0.309349036398565	0.00489611996398732	63.1824870864962	5.98145282267701	11	1	284	284	0.0387323943661972	0.00352112676056338	0.00584740233654912	0.00348791309026034	0.000240667999423393	0.00126402419181398
TEPP	0.00255560000295994	0.282476348735881	0.00904712912920527	-6.78832422154181	1	11	284	284	0.00352112676056338	0.0387323943661972	0.00584740233654912	0.00348791309026034	0.000240667999423393	0.00126402419181398
TRIM7	0.00664543574209656	0.91485498478032	0.00726392253706995	-7.10503546694253	1	11	284	284	0.00352112676056338	0.0387323943661972	0.00584740233654912	0.0035109645288347	0.000242123326406487	0.00126442181567832
RP11-11N9.4	0.77492070963591	0.00888710496121387	87.1960793776949	6.4461913630373	11	1	284	284	0.0387323943661972	0.00352112676056338	0.00584740233654912	0.0035109645288347	0.000242123326406487	0.00126442181567832
PLB1	1.00922048763499	0.00601730054618038	167.719807227447	7.38990926687845	11	1	284	284	0.0387323943661972	0.00352112676056338	0.00584740233654912	0.00353415451025278	0.000243586507170967	0.00126705309773415
OSTM1	1.19983931112808	0.538037748734514	2.23002812339867	1.15706190442	36	16	284	284	0.126760563380282	0.0563380281690141	0.00527242723844451	0.00392700659616339	0.000244009680032818	0.00126705309773415
PRKCB	20.636942511982	17.6301173075275	1.17055049334077	0.227187168470548	211	180	284	284	0.742957746478873	0.633802816901408	0.00648715541759327	0.00328959733958164	0.000250851538410298	0.00129890076244654
RP11-288I21.1	0.339807005277804	0.832644253407924	0.408105867406171	-1.29298464227485	1	11	284	284	0.00352112676056338	0.0387323943661972	0.00584740233654912	0.00370042567446019	0.000254051732848333	0.00130077325785194
FH	6.53096438750163	3.16976532480631	2.06039366270773	1.04292000778586	71	44	284	284	0.25	0.154929577464789	0.00646701278453947	0.00333897427580266	0.000253571685585561	0.00130077325785194
IFITM3	127.742927926742	106.197587906017	1.202879749395	0.266492425038705	278	269	284	284	0.97887323943662	0.947183098591549	0.0728939678671428	0.000294985071063296	0.000252598629169728	0.00130077325785194
OPA3	2.05812681715554	1.69411978232092	1.2148649928023	0.280795996928362	47	24	284	284	0.165492957746479	0.0845070422535211	0.00497174086408636	0.00433073956151169	0.000252906871116746	0.00130077325785194
ZNF195	2.98025574197527	4.79052522304882	0.622114612326069	-0.684747701987731	36	62	284	284	0.126760563380282	0.21830985915493	0.0053133804302249	0.0041009192883363	0.000255682409742119	0.00130547592495071
TMEM65	0.150912269271749	1.20834312837261	0.124891900097116	-3.00124818134144	4	17	284	284	0.0140845070422535	0.0598591549295775	0.0062096707082943	0.00352228497119881	0.000256567659246412	0.00130635699832965
HIST1H2BK	14.5980689139308	9.81993484902319	1.48657492522803	0.571992178705251	124	91	284	284	0.436619718309859	0.320422535211268	0.00557588699623997	0.00393552353983768	0.000257338027149232	0.00130664987192394
ZMAT2	2.25748821845221	7.02621895537475	0.32129488602477	-1.63803007693337	44	70	284	284	0.154929577464789	0.246478873239437	0.00862976934901154	0.00259529645202583	0.000262190314791255	0.00132031551377025
RP11-89K11.1	1.07598223041628	2.92536206550759	0.367811643933922	-1.44296094254419	19	40	284	284	0.0669014084507042	0.140845070422535	0.00557276554475285	0.00399809233073113	0.000260943993841058	0.00132031551377025
APP	4.01530691589803	2.10712245283429	1.90558783638656	0.930236109435152	64	38	284	284	0.225352112676056	0.133802816901408	0.00608979168100859	0.00367310903292783	0.000261886861957939	0.00132031551377025
PARP10	0.719234080864314	0.243977927482952	2.94794733394303	1.55971075043776	52	28	284	284	0.183098591549296	0.0985915492957746	0.00528670297276242	0.00427436448009233	0.000264335937981962	0.00132747335430394
SLC15A2	5.47187884521447	3.17951044350591	1.72098156066469	0.783231639806864	69	42	284	284	0.242957746478873	0.147887323943662	0.00577464756316694	0.00400646772231783	0.000270091806413917	0.00135139899165357
POMP	50.2461712511297	43.2055291853414	1.16295696866912	0.217797715696597	251	223	284	284	0.883802816901408	0.785211267605634	0.00217896880373151	0.0106386025661393	0.000270574702638767	0.00135139899165357
FAM198B	1.15420854802485	0.0845851772466629	13.6455178743553	3.77035524366478	17	4	284	284	0.0598591549295775	0.0140845070422535	0.0062096707082943	0.00375892475648098	0.000272287051232429	0.00135625588290501
NME3	8.72441268294469	13.7657370316841	0.633777375149911	-0.657951936179568	96	129	284	284	0.338028169014085	0.454225352112676	0.00598874001019454	0.0039916638318121	0.000278288607438892	0.00138239300118019
MKKS	12.0072934526564	9.01227801474269	1.33232612587121	0.413947267535337	128	94	284	284	0.450704225352113	0.330985915492958	0.00449314469841474	0.00536210401739511	0.000280284973138971	0.00138854690746955
LGALS12	0.447122824254881	2.81216218347619	0.158996101605413	-2.65293670210406	4	17	284	284	0.0140845070422535	0.0598591549295775	0.0062096707082943	0.00389224732369582	0.000281102201963354	0.00138884187654671
CDCP1	3.21355940418665	1.20448497253148	2.66799460140434	1.41575574728147	45	23	284	284	0.158450704225352	0.0809859154929577	0.00630879607539504	0.00384647870966596	0.000282133961201856	0.00139019234108334
SMARCB1	0.450623858126813	0.727441112562369	0.619464380476815	-0.690906765849735	59	88	284	284	0.207746478873239	0.309859154929577	0.00719004276686521	0.00339123146901515	0.000283371122165783	0.00139254495155464
FAM212A	35.7390983083832	28.8017932777784	1.24086364913803	0.311344595307295	167	132	284	284	0.588028169014085	0.464788732394366	0.00423303845865941	0.00581175456117949	0.000285688648852129	0.00140017992873249
CARD8	13.5872984956672	8.3341146087572	1.63032297172757	0.705157794857375	167	136	284	284	0.588028169014085	0.47887323943662	0.0115624742568454	0.00218839565767609	0.000293127661336218	0.00143280800861144
B4GALT5	0.753540330733872	3.00537600766071	0.250730800010747	-1.99578886579396	15	34	284	284	0.0528169014084507	0.119718309859155	0.00662578550123961	0.00384732742876985	0.000295120015432536	0.00143871007523361
CRNDE	0.0211625764572984	1.12398366742351	0.0188281885855238	-5.73096198134613	2	13	284	284	0.00704225352112676	0.0457746478873239	0.00667004805148786	0.00383747928052852	0.000296226224186124	0.00144027233138771
HLA-DQA2	5.48500893138932	3.80908862581114	1.43997934157315	0.526048114428873	95	64	284	284	0.334507042253521	0.225352112676056	0.00496464172050506	0.00518365872560298	0.000297693783204213	0.00144357858363313
ARMCX1	2.2422843636091	5.45531050205089	0.411027816430638	-1.28269206285734	36	61	284	284	0.126760563380282	0.214788732394366	0.00723031749716165	0.0035732538695734	0.000298758294734063	0.00144491808508585
GNAI1	10.311375856596	6.2301480324447	1.65507718322222	0.726898497549407	111	82	284	284	0.390845070422535	0.288732394366197	0.0130193679139973	0.00201092873578858	0.000302403250087464	0.00144765274473357
SLC25A14	3.38447318753013	4.63766177350234	0.729780081606553	-0.454466319903037	22	44	284	284	0.0774647887323944	0.154929577464789	0.00563882585766317	0.00465760638727945	0.000303272588094758	0.00144765274473357
TMEM68	4.34935229572118	4.8374754315499	0.89909548012478	-0.153453762920609	47	75	284	284	0.165492957746479	0.264084507042254	0.00566485288095175	0.0046037231697999	0.00030133105470965	0.00144765274473357
COPS5	11.5373165164423	7.9243753249437	1.45592757073558	0.541938586347249	126	94	284	284	0.443661971830986	0.330985915492958	0.00751597384198943	0.00346397765294218	0.000300863996738812	0.00144765274473357
SOCS2	67.6559291183042	53.7045253769182	1.25978078464468	0.333172711169001	252	228	284	284	0.887323943661972	0.802816901408451	0.00739620771989032	0.00354240828747404	0.000302607568323005	0.00144765274473357
RRBP1	7.31732562370097	10.0019608569856	0.731589108208758	-0.450894498272823	92	124	284	284	0.323943661971831	0.436619718309859	0.00730883143893558	0.00360874503830388	0.000304456580416113	0.00144952964130581
AAR2	2.3228836188229	3.70275012799256	0.627340095477154	-0.672680321657718	29	53	284	284	0.102112676056338	0.186619718309859	0.00578643317779118	0.00457873893751348	0.000305709437814383	0.00145172383293721
EPN2	0.03815501290436	0.470328731598155	0.0811241379507288	-3.62372494708904	2	13	284	284	0.00704225352112676	0.0457746478873239	0.00667004805148786	0.00406836614446907	0.000312463601839109	0.00147614892312136
CTD-2162K18.4	0.725386591060805	0.139008476799335	5.2182903356889	2.38357721517988	13	2	284	284	0.0457746478873239	0.00704225352112676	0.00667004805148786	0.00406836614446907	0.000312463601839109	0.00147614892312136
XRCC5	34.2406470858118	29.8045121494808	1.14884105178713	0.200179207330308	223	192	284	284	0.785211267605634	0.676056338028169	0.00446047446387022	0.0061272454077892	0.000314505104261646	0.00148197392316606
COQ10A	4.71510670280382	6.23582767739546	0.756131655128289	-0.403290641308705	34	59	284	284	0.119718309859155	0.207746478873239	0.00628198211484447	0.00443433565046652	0.000320026978626036	0.00150412679954237
CCSER1	0.505255040179384	0.0355761311364319	14.2020794290916	3.82803027549078	15	3	284	284	0.0528169014084507	0.0105633802816901	0.00666085419532658	0.00419800820775716	0.000321137539110508	0.00150548621276102
IGF2BP2	13.0040705154576	7.55821129889988	1.72052222426626	0.78284652772246	132	100	284	284	0.464788732394366	0.352112676056338	0.00807635509267507	0.00358273621550649	0.000331323721701643	0.00153711343403274
PIM1	9.58375725593509	16.0874416002097	0.595729109332721	-0.747271639139922	129	159	284	284	0.454225352112676	0.559859154929577	0.0148659106250729	0.00193778082577494	0.000329979787535767	0.00153711343403274
NOP56	31.716725968767	23.3290602441384	1.35953723111226	0.443115660303858	200	165	284	284	0.704225352112676	0.580985915492958	0.00286794969583038	0.0101143782100588	0.000332076879365501	0.00153711343403274
RBM38	0.131819685321589	0.506592338588332	0.260208604198234	-1.94225942710956	7	22	284	284	0.0246478873239437	0.0774647887323944	0.00663089760542173	0.00434169758675289	0.000329796566046275	0.00153711343403274
IL12RB1	1.51557682840755	0.426118188396659	3.55670532185016	1.8305414499926	22	7	284	284	0.0774647887323944	0.0246478873239437	0.00663089760542173	0.00436004488146673	0.000331068315970372	0.00153711343403274
AC010883.5	0.46258648104788	0.366867912668166	1.26090744127381	0.334462376446247	22	7	284	284	0.0774647887323944	0.0246478873239437	0.00663089760542173	0.00445283993721628	0.000337492643252043	0.00155824688937278
ATP2A3	2.45210595793279	2.27385878667973	1.07838972776024	0.108878659254867	79	109	284	284	0.278169014084507	0.383802816901408	0.00962190079804582	0.00310742093970626	0.000341380463288358	0.00157223715881297
PAFAH1B1	2.99160739552583	6.07020559092684	0.492834608435239	-1.02082452459978	61	90	284	284	0.214788732394366	0.316901408450704	0.00771178305983227	0.0039419133123134	0.000346583939954289	0.00159220140836143
PGK1	60.4699394573213	42.6590694326387	1.41751660928298	0.503365639569482	226	205	284	284	0.795774647887324	0.721830985915493	0.0495763159226037	0.000628138423178602	0.000354288508102449	0.00162352708837947
PCED1A	3.09710146372156	8.26265568889231	0.374831238325114	-1.41568690309964	46	73	284	284	0.161971830985915	0.257042253521127	0.00718333405215716	0.00443449692231858	0.000361686283271191	0.00165329415769599
SLC48A1	6.54815452900911	4.72665482393717	1.38536761682857	0.470268856131575	141	109	284	284	0.496478873239437	0.383802816901408	0.00872358166905682	0.00372291250578015	0.00036812745075789	0.00167855128666471
CAPG	2.48209183819131	4.57543001799967	0.542482745540157	-0.882350843633513	103	130	284	284	0.362676056338028	0.457746478873239	0.0264613543416666	0.00123799524714007	0.000371039656161968	0.00168763198447863
AC138655.1	0.188039516272037	0	Inf	Inf	8	0	284	284	0.028169014084507	0	0.00743180061789096	0.00444528044682625	0.000373903082311059	0.00169225765401524
GPR111	0.0317551537223139	0	Inf	Inf	8	0	284	284	0.028169014084507	0	0.00743180061789096	0.00444528044682625	0.000373903082311059	0.00169225765401524
C5orf56	15.4558386155758	10.123896367431	1.52666898737703	0.61038729066315	126	95	284	284	0.443661971830986	0.334507042253521	0.00975283030651788	0.00344096683682539	0.000379292420067281	0.00171242119700327
GIMAP6	2.25125165200454	1.16508313093577	1.93226697068079	0.950294437169794	38	18	284	284	0.133802816901408	0.0633802816901408	0.00703955875025008	0.00479031970011698	0.000380966869181168	0.00171575496611568
RP11-598F7.3	9.25411586128767	12.9098228584096	0.716827485766734	-0.48030213826874	47	75	284	284	0.165492957746479	0.264084507042254	0.00566485288095175	0.00605965862010473	0.000387194852497527	0.00173952981526463
MAPKAPK3	12.5385339882381	8.15659955124748	1.53722564280116	0.62032894762935	148	115	284	284	0.52112676056338	0.404929577464789	0.00703288144568853	0.00489870337149773	0.000388478806211448	0.00174103093346109
LPP	4.98220050653225	2.35803027409404	2.11286536957055	1.07920084259661	69	43	284	284	0.242957746478873	0.151408450704225	0.00818772620986946	0.00423997725277654	0.00039118831374913	0.00174889799781013
LPIN1	35.6502950047443	25.6407858229392	1.39037450922624	0.475473537502294	204	173	284	284	0.71830985915493	0.609154929577465	0.00763029728193051	0.00462198858583517	0.000396845641477058	0.00175089775834078
HLA-DMB	16.5135353004296	8.70634301887931	1.89672463681028	0.923510245990302	112	83	284	284	0.394366197183099	0.292253521126761	0.013248144315656	0.00265013310498335	0.000395227422736342	0.00175089775834078
RP11-212P7.2	2.1136878366355	2.7062291321572	0.781045407988282	-0.356521669471214	54	31	284	284	0.190140845070423	0.109154929577465	0.00936478307350551	0.00375085536500419	0.000395397696015483	0.00175089775834078
LINC00959	0.191280124569582	0.650803129996599	0.29391395915779	-1.76653421487234	9	25	284	284	0.0316901408450704	0.0880281690140845	0.00713738052733237	0.00496136949643657	0.000398322075956414	0.00175089775834078
DNAJC3	10.9757116853682	7.56145693651779	1.4515339804901	0.537578345929942	164	131	284	284	0.577464788732394	0.461267605633803	0.0071479482397595	0.00489388869287844	0.000393913438391748	0.00175089775834078
CDC37	11.0537730591896	8.67899090592839	1.27362422417554	0.348939681136765	180	149	284	284	0.633802816901408	0.524647887323944	0.0107096731878445	0.00329739871350961	0.000397326615721557	0.00175089775834078
GSTT1	1.41367821644093	4.71777232650046	0.299649520707068	-1.73865202858486	23	44	284	284	0.0809859154929577	0.154929577464789	0.00887973511368274	0.00398123778978208	0.000397718954701257	0.00175089775834078
RBM6	22.0652991785084	16.2386219542701	1.35881599070703	0.442350101235248	226	200	284	284	0.795774647887324	0.704225352112676	0.015241884909988	0.00235346207917983	0.000403033568170728	0.00176736969008838
DOK1	6.58450979464617	4.54094376657642	1.45003112417101	0.536083867278324	113	82	284	284	0.397887323943662	0.288732394366197	0.00794326991609764	0.00456053661034943	0.000406659056749333	0.00177901205494398
ELMO2	2.22751023951864	3.66916126552056	0.607089762025658	-0.720018251132651	31	55	284	284	0.109154929577465	0.193661971830986	0.00684212606232013	0.00532003179749425	0.000408445635567686	0.0017825734523704
RBBP8	2.3576206393627	3.64615875000329	0.646603947060884	-0.629045780761157	27	50	284	284	0.0950704225352113	0.176056338028169	0.00671446660033106	0.00544164505660907	0.000409849893853268	0.00178445333832076
ITGB2	8.79333329950214	4.30707526903258	2.04160195730158	1.02970161734039	108	80	284	284	0.380281690140845	0.28169014084507	0.0159488104300236	0.00231123039828712	0.000413155061133143	0.00179458110677026
ACRBP	0.940919839708671	1.7061602441271	0.551483861464644	-0.858609427249483	11	28	284	284	0.0387323943661972	0.0985915492957746	0.00722187821208202	0.00512662040561457	0.000414813077371264	0.00179752333527548
WDR49	3.59148196187425	2.0824666034324	1.72462883964364	0.786285910400255	49	26	284	284	0.172535211267606	0.0915492957746479	0.00610814396451521	0.00612713230363556	0.000418908588631656	0.00181098925226846
HLA-DOA	12.4430090592868	5.72303391056409	2.17419803092874	1.12048335031343	96	67	284	284	0.338028169014085	0.235915492957746	0.00928443972545509	0.00405336059424641	0.000421025906321455	0.00181585996773465
ARHGAP4	8.94137593058292	5.56584023342627	1.6064736959003	0.683897358584073	141	110	284	284	0.496478873239437	0.387323943661972	0.011185593771679	0.00338763129810775	0.000423668553834626	0.00182257942127404
ZADH2	4.04093878393446	1.66658052733756	2.42468858698959	1.27779946777167	74	47	284	284	0.26056338028169	0.165492957746479	0.00754940699835022	0.00503105324409453	0.000424572511120575	0.00182257942127404
RP11-138A9.1	6.42188835252574	3.63164219116913	1.76831527294773	0.822375515775076	101	71	284	284	0.355633802816901	0.25	0.00799340505079556	0.00507347826242886	0.000450675288003215	0.00193011168904181
AC004540.5	4.06970691610151	1.211549547073	3.35909243326744	1.7480714952395	63	39	284	284	0.221830985915493	0.137323943661972	0.011675329130243	0.00348484313847163	0.000452013245776269	0.00193132932286224
RAD54L2	9.14828987997059	7.54838495456546	1.21195327676518	0.277334081089331	165	134	284	284	0.580985915492958	0.471830985915493	0.0116335264491367	0.00353761281681815	0.000456744100089107	0.00194700450107752
SSH3	0.0978611658173136	0.855760941482927	0.114355728420758	-3.12839945841436	8	23	284	284	0.028169014084507	0.0809859154929577	0.00868850377898472	0.00479088703203975	0.000461494906388308	0.00196269179445422
RP11-932O9.9	0.291690207847762	0.472911156899418	0.616797052876044	-0.697132222973057	16	35	284	284	0.0563380281690141	0.123239436619718	0.00771575206106654	0.00560124212259382	0.000477524581465074	0.00202616332829973
ARL6IP5	93.603964970182	68.1725099831333	1.37304560142117	0.457379540890463	257	243	284	284	0.904929577464789	0.855633802816901	0.0923388579837866	0.000470454051891239	0.00047976895343682	0.00203098496916788
NKAIN2	11.5971801584465	6.1618855150217	1.88208302964643	0.912330275152989	97	69	284	284	0.341549295774648	0.242957746478873	0.0126135499677481	0.00347086116216919	0.000483169481802403	0.00204066741968619
TMEM42	16.5050313784607	9.53306068644347	1.73134651308071	0.791894495746345	97	67	284	284	0.341549295774648	0.235915492957746	0.00715142980329182	0.00626785668346857	0.000493637633820537	0.00207861841893514
ZNF101	4.22469727418025	1.77049206097067	2.38617126126172	1.25469759244894	40	20	284	284	0.140845070422535	0.0704225352112676	0.00903274895360613	0.00497108858863583	0.000494423148202795	0.00207861841893514
ANGPT1	49.7975342656547	36.5020240194886	1.36424035661879	0.448097845794173	206	176	284	284	0.725352112676056	0.619718309859155	0.00942434124555915	0.00484657104739883	0.000502156487881949	0.00210451534056834
NFIB	5.26409986642888	3.18529016996213	1.6526280450272	0.724762055556968	61	36	284	284	0.214788732394366	0.126760563380282	0.00723031749716165	0.00634314923918878	0.000504027405624387	0.00210451534056834
SIGLEC10	0.276769817702305	1.44843313391074	0.191082219277208	-2.38773455704327	8	23	284	284	0.028169014084507	0.0809859154929577	0.00868850377898472	0.00527745173261376	0.00050392926816997	0.00210451534056834
GPR135	0.803256734346647	0.338448599637496	2.37334926250838	1.24692442341914	39	19	284	284	0.137323943661972	0.0669014084507042	0.00800947471819634	0.00590608789484983	0.000518407137829859	0.00215473987220438
RNF213	27.3272823321659	20.665336110457	1.32237299147232	0.403129164023819	208	184	284	284	0.732394366197183	0.647887323943662	0.036740996695368	0.00128705143762006	0.000518236747279835	0.00215473987220438
RP11-251M1.1	4.99378364734151	2.22988000190596	2.23948537278829	1.16316724325335	60	36	284	284	0.211267605633803	0.126760563380282	0.00976508916828458	0.00488145961356538	0.00052202308608497	0.00216486044523473
HDAC1	13.2541431890686	10.8878785046115	1.21733018819551	0.283720537207274	146	113	284	284	0.514084507042254	0.397887323943662	0.0069671598422279	0.00708633452508117	0.00053894731172827	0.00222904166331371
HIST1H4H	0.813218402248342	0.454271158939034	1.79016075805394	0.840089148625487	23	8	284	284	0.0809859154929577	0.028169014084507	0.00868850377898472	0.00569383303429186	0.000539931532193828	0.00222904166331371
UBA7	18.194470188016	10.485057474472	1.73527615202054	0.795165271707235	197	171	284	284	0.693661971830986	0.602112676056338	0.0279544570253412	0.00180805475124365	0.000550550901658989	0.00226269014067472
N4BP2L2	43.1071692779207	38.1649455448594	1.12949641778611	0.175679695210494	234	205	284	284	0.823943661971831	0.721830985915493	0.00492485105553464	0.0102442795342695	0.000549644273250361	0.00226269014067472
AC002467.7	0.454331397698662	2.01983070650872	0.224935385047182	-2.15241746259998	5	18	284	284	0.0176056338028169	0.0633802816901408	0.00914836800703999	0.00561747688556804	0.000558928446683174	0.00229033497045735
EPOR	0.687702669766597	1.45593538603257	0.472344223764345	-1.08208947911373	8	23	284	284	0.028169014084507	0.0809859154929577	0.00868850377898472	0.00592468045320835	0.00055977635939165	0.00229033497045735
POGK	3.58646178624132	2.2386749119858	1.60204671390183	0.679916215744085	68	43	284	284	0.23943661971831	0.151408450704225	0.0108800963666071	0.00480187812426138	0.000567357026593177	0.00231618135800734
P2RY13	0.276419306548078	0.865518776810326	0.319368353355381	-1.64670673367002	5	18	284	284	0.0176056338028169	0.0633802816901408	0.00914836800703999	0.00574791713764576	0.000570699943799621	0.00232465110441046
ARL4C	3.12167320576958	0.115596944621825	27.0048072289637	4.75514434468399	27	11	284	284	0.0950704225352113	0.0387323943661972	0.0108902809967026	0.00490015401143027	0.000578379533	0.00235070883367849
EMCN	2.61112343803234	1.3282693722063	1.96580866251186	0.975122907091115	40	20	284	284	0.140845070422535	0.0704225352112676	0.00903274895360613	0.00593427757750728	0.000580728260089723	0.00235503296624881
CCDC30	0.656064122734785	0.238353079882674	2.75248854790433	1.46073656127702	18	5	284	284	0.0633802816901408	0.0176056338028169	0.00914836800703999	0.00593512277209145	0.000587547023555209	0.00237075926043918
RP11-343N15.5	0.717693275599443	1.83038964380173	0.392098632129927	-1.35071148599081	20	40	284	284	0.0704225352112676	0.140845070422535	0.00903274895360613	0.00602168171294217	0.000588486341243769	0.00237075926043918
STXBP6	0.288084445292769	4.31796051706464	0.0667177117887612	-3.90578638012309	11	27	284	284	0.0387323943661972	0.0950704225352113	0.0108902809967026	0.00499087856111702	0.000588090911093717	0.00237075926043918
RPH3AL	0.392226711065093	1.65461201537743	0.237050563769551	-2.07673327070486	15	33	284	284	0.0528169014084507	0.116197183098592	0.00970295222425565	0.00564477659921654	0.000592203182509769	0.0023805009507465
AXL	0.74155264694848	1.58445542483993	0.468017361247886	-1.09536604687001	31	54	284	284	0.109154929577465	0.190140845070423	0.00936478307350551	0.00586895974515133	0.000594072469331588	0.00238278957611554
PAM	4.00224177057323	1.91004671887245	2.09536328668225	1.06720039497854	57	33	284	284	0.200704225352113	0.116197183098592	0.00796650511623089	0.00702116652125308	0.000603604264125892	0.00241573496974402
SRSF12	0.0080654733437748	1.23243707157644	0.00654432873676712	-7.25553906465386	4	16	284	284	0.0140845070422535	0.0563380281690141	0.0104258310842944	0.00547514858624908	0.000614840982354654	0.00243739226784163
CDC14B	0.447454115496667	1.1095472025369	0.403276322515701	-1.31015939133042	5	18	284	284	0.0176056338028169	0.0633802816901408	0.00914836800703999	0.00621209473930547	0.000612373776654815	0.00243739226784163
